STATE_UT,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
Tripura,1960,0.0,6.1,24.9,34.2,193.8,406.4,374.9,286.6,255.6,165.9,51.3,0.3,1799.9,6.1,252.8,1323.5,217.5
Tripura,1961,9.5,37.5,193.3,76.9,212.1,332.5,316.5,342.8,258.8,96.1,24.4,0.8,1901.2,47.0,482.4,1250.5,121.3
Tripura,1962,11.2,26.6,5.4,139.8,156.6,554.6,298.8,356.6,142.5,130.4,0.0,0.0,1822.5,37.8,301.9,1352.4,130.4
Tripura,1963,0.0,4.6,50.7,179.3,278.5,687.9,510.3,383.0,494.6,373.4,6.5,1.2,2970.0,4.6,508.4,2075.9,381.1
Tripura,1964,4.0,37.1,67.9,280.6,303.2,357.8,484.4,242.0,213.3,284.7,46.3,7.5,2328.7,41.1,651.7,1297.4,338.4
Tripura,1965,1.9,61.5,35.9,59.4,169.5,520.5,373.4,323.0,262.2,164.1,22.6,37.0,2031.0,63.4,264.7,1479.1,223.7
Tripura,1966,15.0,2.7,39.8,85.3,190.3,666.8,399.3,405.0,361.5,207.0,40.9,65.1,2478.6,17.7,315.4,1832.6,313.0
Tripura,1967,51.5,33.6,129.5,195.8,247.8,311.7,388.0,334.0,341.3,184.8,10.9,1.1,2229.9,85.0,573.1,1374.9,196.8
Tripura,1968,17.3,20.9,80.9,142.2,253.8,396.1,531.9,391.0,178.3,68.9,28.7,0.0,2110.0,38.1,476.9,1497.4,97.6
Tripura,1969,20.1,2.4,124.6,189.8,73.5,606.6,868.3,1347.2,228.1,126.3,23.2,0.0,3610.0,22.4,387.9,3050.2,149.5
Tripura,1970,45.8,306.3,103.6,160.1,315.9,541.7,976.7,836.7,486.2,425.6,116.7,1.0,4316.2,352.1,579.6,2841.3,543.2
Tripura,1971,28.4,67.6,12.4,312.6,248.0,543.2,624.0,553.1,421.2,171.3,94.6,4.5,3080.7,96.0,572.9,2141.5,270.5
Tripura,1972,4.5,46.3,32.8,145.0,169.1,235.6,262.7,270.8,129.6,45.0,12.5,0.0,1353.8,50.7,347.0,898.7,57.5
Tripura,1973,16.8,46.0,29.3,135.3,329.0,367.2,260.0,323.9,232.7,159.7,162.6,43.6,2105.8,62.7,493.5,1183.8,365.8
Tripura,1974,8.9,2.4,98.7,160.7,218.8,438.1,517.3,361.5,273.4,167.8,81.8,0.2,2329.6,11.3,478.1,1590.3,249.9
Tripura,1975,1.2,24.5,17.5,164.2,243.7,348.8,526.6,252.9,278.9,205.1,146.1,0.3,2209.7,25.7,425.3,1407.1,351.5
Tripura,1976,3.3,51.3,113.7,187.8,287.1,861.1,507.8,365.0,175.1,64.8,34.2,0.1,2651.4,54.7,588.6,1909.0,99.2
Tripura,1977,14.2,34.9,27.7,383.8,303.7,452.0,389.1,355.8,193.0,149.6,38.2,16.6,2358.5,49.1,715.1,1389.9,204.4
Tripura,1978,0.7,4.0,51.6,147.5,449.4,496.7,357.8,277.0,273.9,70.4,21.6,0.0,2150.8,4.7,648.6,1405.5,92.0
Tripura,1979,1.3,8.3,72.9,55.4,158.8,361.8,370.0,309.7,272.9,57.9,47.1,33.1,1749.2,9.6,287.1,1314.4,138.1
Tripura,1980,7.2,42.4,101.6,145.7,461.5,373.3,327.4,312.1,364.4,168.5,0.1,0.7,2305.0,49.6,708.8,1377.3,169.3
Tripura,1981,26.6,26.3,105.5,268.0,377.5,223.2,448.1,329.7,213.2,33.1,11.5,9.6,2072.2,53.0,750.9,1214.2,54.2
Tripura,1982,0.1,54.8,73.8,224.6,103.3,371.9,373.6,466.3,284.5,32.8,38.1,3.7,2027.5,54.9,401.7,1496.3,74.5
Tripura,1983,19.2,49.3,244.9,303.8,402.4,380.9,329.7,392.8,239.7,189.0,6.2,30.2,2588.0,68.4,951.1,1343.0,225.4
Tripura,1984,17.4,1.8,5.1,121.1,743.0,514.6,255.3,387.2,250.2,120.4,9.1,28.8,2454.0,19.2,869.2,1407.3,158.3
Tripura,1985,6.4,36.2,87.1,162.8,377.6,507.5,275.5,301.9,279.4,52.3,8.7,9.9,2105.3,42.6,627.5,1364.2,70.9
Tripura,1986,8.8,7.3,17.7,263.4,153.0,325.5,376.9,364.6,355.8,311.7,131.2,26.3,2342.3,16.1,434.1,1422.8,469.3
Tripura,1987,7.7,13.1,68.9,195.0,144.9,420.8,447.2,422.7,388.6,172.2,74.0,6.1,2361.3,20.8,408.8,1679.4,252.3
Tripura,1988,0.4,33.6,83.5,141.9,470.2,466.4,540.0,407.4,298.6,298.6,75.3,4.3,2820.2,34.0,695.6,1712.4,378.2
Tripura,1989,0.7,27.1,17.2,139.1,206.9,367.1,470.6,393.6,376.3,352.9,5.3,2.3,2359.0,27.8,363.2,1607.6,360.4
Tripura,1990,0.2,32.5,197.6,274.9,314.6,380.0,387.9,344.7,339.4,168.2,99.3,42.9,2582.3,32.7,787.2,1452.0,310.4
Tripura,1991,27.5,41.9,64.1,253.5,619.4,456.6,297.3,326.0,387.3,291.4,28.0,58.9,2851.9,69.4,937.0,1467.2,378.3
Tripura,1992,4.4,67.1,23.3,95.7,250.2,343.8,439.1,397.2,323.6,243.2,25.4,8.5,2221.4,71.5,369.2,1503.6,277.1
Tripura,1993,11.1,139.3,92.8,155.4,499.4,539.6,530.9,428.9,302.9,165.4,16.0,0.0,2881.7,150.4,747.7,1802.3,181.4
Tripura,1994,9.5,30.1,219.3,134.7,130.7,256.2,305.7,335.7,161.6,102.0,27.0,0.0,1712.5,39.6,484.7,1059.2,129.0
Tripura,1995,5.4,36.5,52.0,68.7,254.5,425.8,403.6,495.9,312.5,129.7,155.3,0.2,2340.2,41.9,375.2,1637.9,285.3
Tripura,1996,8.1,30.0,153.9,97.3,284.2,314.0,395.1,363.5,341.3,179.7,18.8,8.7,2194.5,38.1,535.3,1413.9,207.2
Tripura,1997,11.3,23.7,134.4,112.0,255.0,334.0,598.5,273.9,361.6,48.6,17.8,41.3,2212.0,35.1,501.4,1567.9,107.7
Tripura,1998,28.1,31.6,136.4,164.6,352.2,297.6,480.6,367.3,222.3,97.9,46.5,0.3,2225.4,59.7,653.2,1367.9,144.7
Tripura,1999,2.2,0.0,33.5,26.3,397.5,358.4,422.7,391.3,338.5,227.7,16.5,18.3,2233.0,2.2,457.3,1510.9,262.6
Tripura,2000,22.5,26.1,129.1,214.2,403.6,325.4,269.2,465.0,298.3,185.2,24.2,1.1,2363.9,48.6,746.9,1357.9,210.4
Tripura,2001,1.5,46.9,38.8,83.6,313.8,478.0,322.6,263.0,269.0,266.4,65.4,0.2,2149.0,48.4,436.1,1332.6,332.0
Tripura,2002,18.6,3.9,62.7,143.8,438.7,351.6,462.2,358.4,225.7,98.9,71.9,6.0,2242.3,22.5,645.1,1397.8,176.9
Tripura,2003,3.8,11.5,78.0,158.9,265.6,590.9,262.4,281.7,288.4,175.1,5.1,40.9,2162.2,15.3,502.4,1423.4,221.1
Tripura,2004,4.8,2.7,11.0,341.5,211.0,449.2,558.6,284.3,351.0,132.7,6.4,0.5,2353.7,7.4,563.5,1643.2,139.6
Tripura,2005,6.4,15.0,118.6,98.1,237.0,212.3,301.5,334.8,292.6,194.3,15.6,10.5,1836.7,21.4,453.7,1141.1,220.4
Tripura,2006,0.6,12.4,5.5,111.1,382.2,445.6,335.0,241.6,231.1,90.4,13.0,3.7,1872.0,12.9,498.8,1253.2,107.1
Tripura,2007,7.9,54.7,28.7,220.4,276.7,446.3,430.0,373.8,426.6,180.5,82.6,10.1,2538.2,62.6,525.8,1676.6,273.2
Tripura,2008,30.7,13.8,49.6,54.9,200.8,327.4,333.3,358.6,223.7,150.2,4.7,1.2,1748.9,44.4,305.3,1243.0,156.1
Tripura,2009,0.0,3.2,27.5,93.1,209.5,271.9,295.8,380.9,271.3,158.2,26.1,0.2,1737.7,3.2,330.1,1219.9,184.5
Tripura,2010,1.0,7.9,85.8,161.5,294.0,411.6,367.5,393.2,309.8,220.2,9.2,33.5,2295.2,8.9,541.4,1482.0,262.9
Tripura,2011,12.6,3.6,51.4,81.1,334.9,374.2,313.3,367.6,258.3,92.6,2.4,0.2,1892.1,16.1,467.4,1313.4,95.2
Tripura,2012,24.5,10.2,20.3,243.5,163.5,396.2,280.1,342.7,248.7,160.9,32.0,0.4,1922.9,34.7,427.3,1267.6,193.3
Tripura,2013,0.2,5.7,19.7,60.3,348.9,206.6,255.9,291.3,241.4,125.6,0.3,1.2,1557.2,5.9,428.9,995.2,127.1
Tripura,2014,1.2,21.0,25.4,49.6,192.5,268.3,295.7,372.3,300.9,69.6,3.3,0.1,1599.9,22.2,267.5,1237.2,73.0
Tripura,2015,14.4,14.2,21.6,253.5,198.3,283.9,413.6,334.2,255.9,118.7,3.9,10.0,1922.4,28.7,473.4,1287.7,132.6
Uttar Pradesh,1901,57.0,28.450000000000003,8.85,0.9,9.6,22.8,214.2,329.95000000000005,141.55,6.25,0.05,5.0,824.55,85.4,19.35,708.5,11.25
Uttar Pradesh,1902,5.35,3.4499999999999997,1.5,3.4,14.299999999999999,43.5,368.7,168.0,200.14999999999998,11.399999999999999,1.05,0.1,820.9000000000001,8.75,19.299999999999997,780.35,12.55
Uttar Pradesh,1903,10.8,0.4,1.25,0.35,11.75,52.15,130.35,349.65,204.55,251.0,0.0,0.2,1012.4000000000001,11.149999999999999,13.350000000000001,736.7,251.14999999999998
Uttar Pradesh,1904,6.8,1.75,19.0,0.4,26.75,108.25,359.1,319.95000000000005,96.05,26.650000000000002,16.35,27.25,1008.2,8.5,46.15,883.3,70.25
Uttar Pradesh,1905,24.549999999999997,25.1,17.4,4.5,11.25,18.1,221.1,205.6,130.85,1.75,0.0,2.25,662.55,49.75,33.2,575.65,4.0
Uttar Pradesh,1906,4.5,60.7,14.1,0.1,8.45,173.55,290.85,231.75,198.05,3.0999999999999996,0.0,2.9,988.2,65.25,22.75,894.2,6.0
Uttar Pradesh,1907,7.95,69.85,18.4,23.75,10.35,32.2,175.0,277.4,13.1,0.0,0.0,0.05,627.9,77.8,52.45,497.6,0.05
Uttar Pradesh,1908,20.799999999999997,13.55,4.7,1.35,8.6,53.849999999999994,277.85,356.55,60.949999999999996,6.05,0.35,0.8,805.5,34.4,14.7,749.25,7.199999999999999
Uttar Pradesh,1909,12.55,5.75,0.05,67.8,4.699999999999999,206.10000000000002,374.8,181.0,121.05000000000001,5.05,0.0,25.95,1004.95,18.35,72.55000000000001,883.0,31.0
Uttar Pradesh,1910,7.75,1.35,0.25,1.5,21.05,125.9,175.7,307.95,209.45,126.25,18.55,0.30000000000000004,996.1500000000001,9.1,22.9,819.05,145.1
Uttar Pradesh,1911,51.95,0.3,30.35,1.5,2.15,90.3,71.65,228.14999999999998,359.79999999999995,58.300000000000004,38.0,0.35,932.75,52.25,33.95,749.9,96.65
Uttar Pradesh,1912,20.25,6.65,7.5,4.9,11.9,44.05,287.3,251.95000000000002,186.2,0.39999999999999997,19.85,0.95,842.05,26.95,24.35,769.5,21.2
Uttar Pradesh,1913,0.4,37.25,29.5,1.15,60.35,149.6,172.85,150.6,57.7,8.2,0.35,10.45,678.35,37.650000000000006,91.0,530.75,18.95
Uttar Pradesh,1914,0.7000000000000001,12.3,21.8,13.1,42.9,42.75,371.45,270.85,152.45,6.95,2.8,0.1,938.15,12.9,77.80000000000001,837.5,9.899999999999999
Uttar Pradesh,1915,16.35,53.1,37.95,6.6,16.0,83.2,240.7,329.25,261.7,58.5,0.95,1.85,1106.15,69.45,60.55,914.8000000000001,61.35
Uttar Pradesh,1916,0.05,19.0,0.0,4.7,8.85,191.7,307.25,354.04999999999995,213.95,52.2,6.25,0.0,1158.0500000000002,19.05,13.6,1066.95,58.5
Uttar Pradesh,1917,8.8,28.900000000000002,10.05,10.35,46.15,136.6,327.4,232.75,295.54999999999995,67.75,0.0,4.05,1168.35,37.75,66.5,992.3,71.8
Uttar Pradesh,1918,3.9,0.39999999999999997,8.1,4.6,12.9,112.8,91.65,211.3,62.15,0.15000000000000002,2.5999999999999996,0.75,511.3,4.3,25.65,477.95000000000005,3.45
Uttar Pradesh,1919,57.4,7.0,3.0999999999999996,6.15,13.2,44.15,329.4,309.5,179.25,35.6,1.9000000000000001,9.55,996.25,64.35,22.45,862.3,47.05
Uttar Pradesh,1920,2.6,10.9,11.649999999999999,0.6000000000000001,17.8,107.15,400.4,124.80000000000001,63.150000000000006,2.45,0.0,0.0,741.5,13.55,30.0,695.5,2.45
Uttar Pradesh,1921,45.6,0.7,1.8,5.95,0.5,154.3,184.05,422.65,225.45,11.85,0.0,0.65,1053.5,46.3,8.3,986.5,12.5
Uttar Pradesh,1922,32.2,4.9,0.0,3.0,2.75,103.89999999999999,381.55,387.5,244.9,3.0,0.75,17.95,1182.4,37.15,5.699999999999999,1117.85,21.7
Uttar Pradesh,1923,3.0500000000000003,38.900000000000006,0.2,0.05,6.4,25.0,243.20000000000002,345.45,232.89999999999998,66.45,1.2,26.299999999999997,989.25,41.95,6.75,846.55,94.0
Uttar Pradesh,1924,20.3,13.8,1.6,0.2,4.95,29.950000000000003,404.85,248.25,310.5,35.45,6.35,15.85,1092.0,34.1,6.8,993.6,57.599999999999994
Uttar Pradesh,1925,4.7,0.1,0.25,11.1,16.7,174.15,423.6,231.65,145.8,5.65,15.350000000000001,0.0,1028.9499999999998,4.800000000000001,28.0,975.1999999999999,21.0
Uttar Pradesh,1926,12.15,5.35,49.150000000000006,14.3,21.95,17.3,323.9,286.1,196.7,24.5,0.9,0.95,953.25,17.450000000000003,85.4,824.05,26.3
Uttar Pradesh,1927,3.2,22.15,17.35,3.0,24.4,70.6,266.55,311.15,109.25,88.9,57.45,8.65,982.7,25.35,44.8,757.5,155.05
Uttar Pradesh,1928,26.75,87.1,1.2999999999999998,10.25,10.149999999999999,87.15,276.6,98.6,49.45,55.9,4.45,17.0,724.7,113.85,21.75,511.8,77.35
Uttar Pradesh,1929,34.35,1.95,7.45,3.7,4.05,123.35,248.7,294.65,40.6,35.849999999999994,0.4,37.6,832.45,36.25,15.149999999999999,707.25,73.8
Uttar Pradesh,1930,17.55,17.55,2.9,3.05,5.199999999999999,59.1,368.3,242.35,167.6,34.75,1.85,8.7,928.8,35.1,11.100000000000001,837.35,45.35
Uttar Pradesh,1931,0.5,26.65,4.05,0.30000000000000004,7.449999999999999,26.5,257.0,232.25,340.75,93.15,0.2,0.15000000000000002,988.9499999999999,27.15,11.75,856.45,93.55000000000001
Uttar Pradesh,1932,0.0,4.85,7.6,2.8,5.25,56.85,172.7,233.04999999999998,206.2,8.450000000000001,19.05,5.4,722.25,4.85,15.65,668.85,32.900000000000006
Uttar Pradesh,1933,10.15,16.6,4.45,28.3,40.05,183.5,214.6,235.65,178.85,93.2,0.5,0.7,1006.4,26.75,72.75,812.55,94.4
Uttar Pradesh,1934,30.900000000000002,1.7000000000000002,20.1,1.0,1.2,134.7,288.95,300.3,190.25,5.25,1.15,7.5,983.0500000000001,32.599999999999994,22.3,914.2,13.9
Uttar Pradesh,1935,24.15,20.0,1.4,13.350000000000001,0.2,45.35,290.2,248.10000000000002,186.35,1.15,1.45,20.55,852.2,44.099999999999994,15.05,769.95,23.15
Uttar Pradesh,1936,4.9,24.0,8.0,3.55,20.85,255.35,476.34999999999997,319.15,223.3,14.95,8.1,23.5,1381.95,28.85,32.349999999999994,1274.1999999999998,46.5
Uttar Pradesh,1937,0.15,61.449999999999996,1.6,8.75,15.85,80.5,262.65,264.35,116.94999999999999,36.35,0.5,7.0,856.0,61.6,26.15,724.45,43.85
Uttar Pradesh,1938,31.85,8.7,0.05,1.4,22.65,222.25,325.20000000000005,280.54999999999995,133.4,25.8,0.4,0.0,1052.3,40.55,24.1,961.4,26.2
Uttar Pradesh,1939,11.0,21.1,5.3,0.8500000000000001,2.7,138.5,259.95,164.65,217.05,11.95,0.0,0.0,833.05,32.1,8.850000000000001,780.2,11.95
Uttar Pradesh,1940,14.700000000000001,30.099999999999998,25.3,5.4,8.1,53.3,244.55,331.95,87.45,3.7,0.1,20.8,825.3499999999999,44.8,38.75,717.3,24.549999999999997
Uttar Pradesh,1941,27.3,6.95,1.0,0.1,17.55,112.95,99.5,259.55,127.0,4.2,0.1,1.0,657.3,34.25,18.65,599.05,5.35
Uttar Pradesh,1942,44.7,55.05,4.6000000000000005,5.300000000000001,5.15,98.8,320.1,316.25,198.45,0.1,0.0,9.95,1058.4,99.7,15.05,933.5999999999999,10.05
Uttar Pradesh,1943,25.05,3.9,1.45,17.3,13.399999999999999,75.55000000000001,208.95,411.95,208.15,9.95,0.0,0.05,975.75,28.9,32.2,904.6,10.0
Uttar Pradesh,1944,25.75,42.400000000000006,54.05,18.75,3.35,91.2,266.9,243.95,132.8,34.25,0.3,2.2,915.9,68.19999999999999,76.1,734.85,36.75
Uttar Pradesh,1945,41.0,0.9,1.1,9.75,8.2,50.65,274.4,235.75,273.35,75.25,0.0,2.9,973.2,41.9,19.0,834.2,78.15
Uttar Pradesh,1946,0.05,22.5,0.6,19.4,27.7,90.2,386.85,248.55,91.3,62.0,14.35,4.35,967.75,22.549999999999997,47.7,816.8499999999999,80.7
Uttar Pradesh,1947,17.700000000000003,9.75,11.15,0.44999999999999996,8.7,67.7,328.35,213.65,226.3,19.4,0.0,4.5,907.75,27.5,20.3,836.0,23.9
Uttar Pradesh,1948,32.75,14.350000000000001,6.2,0.5,9.65,54.7,365.35,407.25,227.6,44.65,12.35,0.25,1175.6,47.1,16.35,1054.9,57.300000000000004
Uttar Pradesh,1949,2.1999999999999997,39.8,2.3,3.5,19.6,33.6,313.4,310.04999999999995,240.1,54.0,0.25,0.05,1018.85,42.0,25.45,897.1,54.3
Uttar Pradesh,1950,24.950000000000003,6.65,20.5,0.44999999999999996,8.85,97.4,258.4,339.0,114.80000000000001,1.75,0.05,19.950000000000003,892.7,31.549999999999997,29.75,809.65,21.8
Uttar Pradesh,1951,21.9,9.55,28.25,6.35,7.0,73.05,140.1,250.4,184.10000000000002,9.6,10.35,0.05,740.7,31.45,41.65,647.65,20.0
Uttar Pradesh,1952,4.699999999999999,16.4,28.55,2.6500000000000004,8.75,217.8,180.35000000000002,364.6,73.5,3.35,0.05,4.95,905.5999999999999,21.05,40.0,836.15,8.399999999999999
Uttar Pradesh,1953,34.65,3.4,0.65,4.65,11.15,101.5,432.15,258.25,164.35,2.35,0.0,1.1,1014.35,38.1,16.450000000000003,956.3499999999999,3.5
Uttar Pradesh,1954,35.7,49.849999999999994,6.35,0.05,2.15,53.0,271.2,261.54999999999995,177.75,66.75,0.0,0.1,924.5,85.55,8.5,763.5,66.85
Uttar Pradesh,1955,39.599999999999994,7.65,1.7999999999999998,2.5999999999999996,3.3,150.1,364.65,303.0,223.45,146.39999999999998,0.0,0.05,1242.6,47.25,7.65,1041.25,146.45
Uttar Pradesh,1956,22.3,5.0,17.25,0.8,26.05,116.19999999999999,277.5,285.45000000000005,194.55,186.85,21.7,5.6499999999999995,1159.25,27.299999999999997,44.05,873.75,214.25
Uttar Pradesh,1957,51.95,0.35,23.55,3.2,1.7,49.349999999999994,324.8,282.3,221.1,11.649999999999999,1.6500000000000001,8.850000000000001,980.45,52.3,28.4,877.55,22.15
Uttar Pradesh,1958,11.15,3.0,4.65,4.95,1.0,47.35,322.20000000000005,357.9,215.55,117.15,0.1,6.15,1091.1,14.15,10.55,943.0,123.4
Uttar Pradesh,1959,49.75,4.05,5.25,2.6999999999999997,35.05,31.65,218.8,277.85,96.35,88.05000000000001,9.25,0.0,818.75,53.8,43.0,624.65,97.25
Uttar Pradesh,1960,10.6,0.05,35.099999999999994,2.5999999999999996,5.85,70.05000000000001,372.95,354.54999999999995,134.6,162.2,0.3,0.95,1149.9,10.7,43.6,932.0999999999999,163.55
Uttar Pradesh,1961,34.6,29.35,0.05,1.85,7.1,83.05000000000001,293.8,437.25,134.15,172.45,1.25,11.2,1206.3,64.0,9.05,948.25,184.95
Uttar Pradesh,1962,31.3,17.8,12.149999999999999,2.8,2.7,63.8,223.75,333.05,240.0,1.2,0.8,5.75,935.1,49.1,17.65,860.55,7.75
Uttar Pradesh,1963,14.2,3.7,7.6,6.05,14.549999999999999,85.4,243.10000000000002,350.65,212.8,12.6,9.45,3.0,963.0,17.8,28.2,891.95,25.05
Uttar Pradesh,1964,1.95,3.6999999999999997,1.05,2.15,31.799999999999997,60.85,407.5,213.3,276.6,9.950000000000001,0.5,10.05,1019.3,5.6499999999999995,34.95,958.25,20.5
Uttar Pradesh,1965,5.05,5.55,10.25,20.200000000000003,6.65,12.549999999999999,209.95,216.5,155.05,36.6,0.25,0.95,679.5,10.6,37.1,594.0,37.8
Uttar Pradesh,1966,9.75,10.9,0.5,0.1,14.45,164.5,147.9,315.4,36.2,12.15,13.05,7.0,731.9,20.65,15.05,664.05,32.15
Uttar Pradesh,1967,1.3,0.1,32.45,5.25,5.949999999999999,66.4,264.15,476.45000000000005,189.7,3.75,1.4,46.3,1093.3000000000002,1.4000000000000001,43.599999999999994,996.8,51.45
Uttar Pradesh,1968,25.3,6.95,7.25,1.45,0.9,70.75,315.3,228.05,84.4,24.25,0.0,1.9,766.65,32.25,9.600000000000001,698.65,26.200000000000003
Uttar Pradesh,1969,4.3,2.8,6.45,5.9,26.95,38.150000000000006,340.75,292.29999999999995,215.85,3.6,14.350000000000001,0.0,951.3499999999999,7.1000000000000005,39.3,887.1,17.9
Uttar Pradesh,1970,34.55,42.95,8.850000000000001,1.1,22.9,153.55,165.75,271.2,263.15,34.05,0.05,0.0,998.05,77.44999999999999,32.8,853.6,34.15
Uttar Pradesh,1971,13.3,12.05,5.0,25.55,49.6,170.8,289.95000000000005,333.6,173.75,80.05,3.35,0.0,1157.1,25.35,80.25,968.15,83.44999999999999
Uttar Pradesh,1972,6.85,24.85,3.75,2.1,0.7,29.4,175.85000000000002,209.9,143.4,16.05,12.100000000000001,1.0,626.0,31.700000000000003,6.55,558.5999999999999,29.1
Uttar Pradesh,1973,9.6,15.5,1.65,0.0,12.899999999999999,99.80000000000001,254.3,274.9,130.8,80.35,0.1,0.9,880.8,25.1,14.6,759.7,81.4
Uttar Pradesh,1974,0.35,1.9500000000000002,2.85,0.15000000000000002,7.45,39.55,366.1,224.45,77.1,38.650000000000006,0.75,16.15,775.55,2.3000000000000003,10.399999999999999,707.25,55.55
Uttar Pradesh,1975,13.45,7.699999999999999,10.05,0.8,5.25,197.3,339.5,279.05,222.89999999999998,31.45,0.0,0.0,1107.5,21.15,16.1,1038.75,31.45
Uttar Pradesh,1976,3.8,7.7,1.55,4.0,17.2,65.6,241.4,277.7,165.0,3.7,0.44999999999999996,0.2,788.35,11.45,22.799999999999997,749.75,4.4
Uttar Pradesh,1977,13.100000000000001,3.25,0.15000000000000002,14.9,26.799999999999997,68.2,418.9,192.9,152.3,47.1,0.5,16.15,954.2,16.4,41.8,832.3,63.75
Uttar Pradesh,1978,16.95,29.45,44.35,8.95,3.6,196.64999999999998,303.45,329.8,232.0,7.85,2.1500000000000004,5.05,1180.25,46.35,56.949999999999996,1061.9,15.05
Uttar Pradesh,1979,36.35,39.6,6.449999999999999,4.55,20.95,70.95,280.70000000000005,93.9,29.1,10.1,26.1,8.5,627.25,75.95,31.95,474.6,44.75
Uttar Pradesh,1980,3.75,4.5,14.100000000000001,0.35,8.85,129.05,451.25,407.04999999999995,184.55,17.950000000000003,0.7999999999999999,14.4,1236.6,8.149999999999999,23.299999999999997,1171.95,33.15
Uttar Pradesh,1981,19.3,4.45,12.600000000000001,3.05,25.95,91.1,375.25,174.10000000000002,197.45,2.25,15.75,3.6500000000000004,924.8499999999999,23.8,41.65,837.85,21.65
Uttar Pradesh,1982,32.6,9.100000000000001,51.05,17.45,42.7,86.6,223.14999999999998,360.0,181.85,9.55,17.45,8.3,1039.85,41.7,111.25,851.5999999999999,35.3
Uttar Pradesh,1983,24.05,3.5,3.1,42.349999999999994,39.8,96.95,288.85,314.0,288.4,80.55000000000001,0.0,16.8,1198.25,27.55,85.25,988.15,97.30000000000001
Uttar Pradesh,1984,24.35,25.5,1.0,8.4,5.5,210.7,264.95,236.0,140.35,9.45,0.0,2.7,929.0,49.85,14.950000000000001,852.0,12.200000000000001
Uttar Pradesh,1985,14.15,0.0,1.1,4.550000000000001,8.25,57.0,328.65,218.75,268.85,151.05,0.0,14.2,1066.5500000000002,14.15,13.899999999999999,873.25,165.3
Uttar Pradesh,1986,10.95,41.5,3.3000000000000003,4.75,27.9,106.1,251.8,213.15,113.35,23.35,1.55,27.75,825.25,52.4,35.95,684.3499999999999,52.55
Uttar Pradesh,1987,13.149999999999999,9.75,2.6500000000000004,4.1000000000000005,31.0,27.65,160.45,145.9,190.95,54.75,0.0,5.4,645.75,22.95,37.75,524.9000000000001,60.150000000000006
Uttar Pradesh,1988,2.9,11.25,22.0,11.0,11.75,96.3,346.7,388.85,120.94999999999999,34.800000000000004,0.0,13.8,1060.35,14.15,44.75,952.85,48.6
Uttar Pradesh,1989,19.55,2.7,12.350000000000001,0.0,4.45,113.45,251.39999999999998,208.35,180.5,4.15,2.9499999999999997,13.8,813.5999999999999,22.25,16.8,753.7,20.799999999999997
Uttar Pradesh,1990,0.0,55.05,9.35,1.25,36.05,90.8,411.5,204.05,202.15,7.85,1.75,12.399999999999999,1032.05,55.05,46.650000000000006,908.5,21.9
Uttar Pradesh,1991,5.75,14.899999999999999,7.7,3.4,3.4,71.5,115.8,401.04999999999995,163.15,0.1,5.300000000000001,20.0,811.95,20.65,14.5,751.5,25.35
Uttar Pradesh,1992,11.6,9.2,2.15,0.75,10.95,38.65,220.10000000000002,269.65,185.25,85.65,8.1,0.0,842.0,20.799999999999997,13.8,713.65,93.75
Uttar Pradesh,1993,2.7,9.3,22.2,4.95,24.549999999999997,122.25,149.6,171.75,283.75,11.45,0.3,0.15,802.95,11.950000000000001,51.75,727.3,11.85
Uttar Pradesh,1994,23.1,21.0,0.05,10.95,7.05,100.0,297.55,295.15,98.6,5.0,0.15,0.05,858.5,44.05,18.1,791.2,5.199999999999999
Uttar Pradesh,1995,24.65,17.15,4.9,2.85,1.05,103.0,180.65,339.79999999999995,154.64999999999998,1.25,8.45,5.15,843.65,41.8,8.85,778.1,14.9
Uttar Pradesh,1996,40.2,47.7,1.6500000000000001,1.45,2.45,115.6,205.65,344.15,158.89999999999998,58.0,0.0,0.0,975.75,87.9,5.6,824.25,58.0
Uttar Pradesh,1997,4.9,0.55,1.5,16.25,19.3,74.7,263.5,38.05,28.05,7.8,3.65,11.100000000000001,469.25,5.45,37.0,404.25,22.55
Uttar Pradesh,1998,6.4,8.35,18.85,7.8,15.25,63.400000000000006,245.85,295.35,74.0,27.05,1.85,0.0,764.1,14.75,41.95,678.55,28.85
Uttar Pradesh,1999,14.0,3.95,0.0,0.1,15.950000000000001,89.44999999999999,234.64999999999998,221.0,236.35000000000002,52.2,0.55,1.35,869.5999999999999,18.0,16.05,781.45,54.15
Uttar Pradesh,2000,5.7,14.1,2.3,6.3,31.1,171.05,246.05,221.8,150.89999999999998,0.65,9.05,0.1,859.0999999999999,19.8,39.7,789.8,9.8
Uttar Pradesh,2001,1.8,1.8499999999999999,1.9500000000000002,8.1,28.15,196.7,288.0,154.0,89.39999999999999,45.8,1.95,0.05,817.75,3.7,38.2,728.05,47.849999999999994
Uttar Pradesh,2002,15.9,31.85,1.3,1.6,25.35,39.8,65.65,232.2,222.39999999999998,13.65,0.8999999999999999,6.6,657.1500000000001,47.8,28.200000000000003,560.05,21.15
Uttar Pradesh,2003,16.200000000000003,38.65,2.55,6.6000000000000005,3.95,99.5,285.4,257.79999999999995,345.20000000000005,4.1499999999999995,0.4,11.45,1071.95,54.85,13.15,987.9,16.0
